# Start logging at 2022-05-11 17:45:03 RTZ 2 (зима)
[17:45:03]  puxunya: @GRPZDC Их выписали скорее из людей
[17:45:04]  valeriy255: Я пацан из ДНР. выпишите меня, епта
[17:45:05]  streamelements: Моя статья - https://clck.ru/RENSn
[17:45:08]  rairakku23: ссылку
[17:45:10]  anerrim: KEKW
[17:45:11]  tonywex: Ссылку
[17:45:11]  bubulgumus: сдавайся ***
[17:45:11]  tryyu: скинь
[17:45:12]  yepcockerson: СДАВАЙСЯ Х
[17:45:12]  og_obstinate: в тг
[17:45:12]  chichilesxz: в тг
[17:45:12]  terencehc: @GRPZDC надеюсь ютубер ему в конце скажет : - " ищи себя в прашмандовках Киева"
[17:45:12]  kraken276: ссылку
[17:45:12]  142streamers: можно ссылку
[17:45:14]  grpzdc: https://t.me/zvoinaukraina/12900
[17:45:14]  deadsoom: чё за видос ?
[17:45:15]  dimmjkee: В ТГ
[17:45:15]  paulicpo: сылку
[17:45:15]  breakc0re: Жора, дай линк
[17:45:16]  akeros_z: @valeriy255 держись там
[17:45:17]  breakc0re: спс
[17:45:19]  sauri292: ну так везде риторика ТАК НАЗЫВАЕМЫЕ Лнр и Днр
[17:45:19]  artemiusfalcone: ну так уже и херсонская с запорожской не украинские по их словам
[17:45:19]  hacjlegue: ссылку
[17:45:21]  badtrip47: Сдавайся
[17:45:28]  shainant: KEKW
[17:45:29]  1mbers: дайте ссылку
[17:45:29]  4acbl: KEKW
[17:45:31]  g000dg4m3r: @terencehc у него отключилось
[17:45:32]  dmitmur: @grpzdc  ну так они говорят что украинцев давно вывезли и там остались только сепары и русские войска MyAvatar
[17:45:32]  estuansinterius: а Жмэ думал что он пошутил, что будет ХерНР PixelBob
[17:45:34]  dunck_: Kappa вырезать аудио для ночного?
[17:45:36]  nehtai: Х! Сдавайся! Тут Ахмат сила! KEKW
[17:45:36]  strght: А, ок
[17:45:38]  delax123: @GRPZDC ну да пацаны из ДНР,  люблю когда ты факты перекручиваешь
[17:45:38]  sauri292: D:
[17:45:39]  godslayer_o0: Ой
[17:45:42]  ccg_huf: СДАВАЙСЯ
[17:45:43]  mad_max_80lvl: похуй
[17:45:43]  gh0sty5: KEKWait
[17:45:44]  drkringge: мда
[17:45:44]  prorok2513: вот суки
[17:45:45]  kain_traitor: SMOrc SMOrc SMOrc SMOrc SMOrc SMOrc SMOrc SMOrc
[17:45:45]  distory_: DL
[17:45:46]  anerrim: PepeScoots
[17:45:46]  monk324: Sadge
[17:45:46]  sgt_sanchez: мда
[17:45:47]  n1ceak: D:
[17:45:48]  more_e: Kappa
[17:45:48]  bogyfobiya: bogyfoCry
[17:45:49]  diviner_r: D:
[17:45:50]  akeros_z: пиздец
[17:45:50]  mybrainflutters: SMOrc SMOrc
[17:45:50]  flombert_: BibleThump
[17:45:51]  strght: Ой, ну все, мосфильм
[17:45:51]  1jeleshka1: FeelsBadMan
[17:45:52]  lenkachi: пиздец Sadge
[17:45:52]  sofyalist: D:
[17:45:53]  ehrmanenessi: Короче, в плен не сдаваться
[17:45:53]  joezzzddd: мне один украинец затирал про то что лднр это террористы, а чеченцы в 90ых боролись за свободу
[17:45:55]  maminaradost1337: не, я повар
[17:45:56]  godslayer_o0: животные
[17:45:57]  kokhman: никакой воинской чести у этих мразью на украине
[17:45:59]  raccoonpotaskun: Ладно
[17:46:02]  kusok_titanita: киньте пруф умоляю, пропустил
[17:46:05]  nikitos641: KEKW
[17:46:05]  flombert_: BibleThump животные
[17:46:05]  sim_ness: бля реально, этот чел еще жив после своих слов
[17:46:07] 
[17:46:07]  palmihal: рассказывали в курилке (с) пздц
[17:46:10]  np4233: *терористы из днр
[17:46:12]  nice_pubg: @grpzdc чел ну чё ты фейк уже пол часа смотришь ( у челов за весь видос не разу чатрулетка не залагала, без фризов, зайди и попробуй хотя бы 10 минут с украинцем поговорить без лагов)
[17:46:17]  kaktyz21: BibleThump BibleThump
[17:46:17]  tramp76: Мы просто помогаем дНР и ЛНР, не мы развязали эту войну
[17:46:18]  linnkooln: Как же жаль летчиков, суки укропетеки плять
[17:46:18]  stepashka15: @ так ты разве тоже не людоед?
[17:46:20] 
[17:46:22]  iiiflorentiii: @joezzzddd азазаххахаахвахаахахахвхахвхвхвх
[17:46:27] 
[17:46:28]  distory_: получается правильно димилитаризируем
[17:46:30]  lordmatrix22: Повтор
[17:46:31]  loathedd: @nice_pubg ни разу (раза 3 уже)
[17:46:31]  rastagangstar: @nice_pubg только что склейка была долбо.еб
[17:46:32]  kpachehbkoe: @nice_pubg там были лаги уже
[17:46:34]  tatmor: Жора , чат привет! Много базы осталось ? Или я все пропустил ? etreHi
[17:46:34]  winters_4: Я гуль
[17:46:34] linnkooln has been timed out for 1h. 
[17:46:34]  metra_ss: @nice_pubg смотри блять дальше
[17:46:36]  1109: @nice_pubg в подвале вайфай
[17:46:38]  ccg_huf: они же теряют своих же военнопленных которые на стороне РФ находятся что за бред
[17:46:39]  ihaven0namei: А расстреливать пленных нельзя?
[17:46:40]  fr0mb3hind: @nice_pubg а там вроде задеанонили его уже. сам думал, что шляпа
[17:46:41]  mr_nobody_tvich: ебать у цпсо очко рвет
[17:46:41]  avesatanas25: мне кажется он говорит так о пленных, просто понимает и боится, что с ним такое сделают
[17:46:46]  patronus87: везде буряты
[17:46:47]  distory_: аааа
[17:46:47]  1jeleshka1: Буряты peepoClap
[17:46:47]  winters_4: @tatmor Скоро конец
[17:46:49]  plafyn: зашо бурятов то
[17:46:49]  bicelapus: LUL LUL LUL
[17:46:49]  joshirah_: а KEKW
